card_id,customer_id,account_id,card_type,credit_limit,issue_date,processed_by_employee_id
6541,11208,29383,MasterCard,11522.74,2023-03-28,54
6542,13668,20561,Visa,6095.64,2022-10-19,528
6543,5664,16158,MasterCard,8504.26,2021-12-13,1544
6544,4860,12085,Amex,3593.57,2020-08-23,616
6545,12732,13689,Visa,13941.71,2020-10-26,1083
6546,19842,36681,Visa,3639.32,2021-01-24,1849
6547,3698,26663,MasterCard,13076.29,2023-03-07,1064
6548,18017,27080,Visa,16017.58,2024-06-09,1261
6549,6161,21121,Amex,11710.44,2023-07-11,955
6550,18093,17050,Amex,16526.45,2020-12-08,386
6551,7282,28596,MasterCard,3919.11,2023-04-26,1630
6552,9454,25323,Visa,6239.53,2020-08-25,734
6553,10879,30010,Amex,8848.3,2023-10-04,716
6554,18408,34313,Visa,18370.82,2023-03-18,650
6555,70,4035,MasterCard,1454.05,2021-05-22,300
6556,19435,31284,Discover,4464.72,2023-02-25,395
6557,11254,1540,Visa,7552.62,2020-10-22,1231
6558,18735,32277,Visa,13003.16,2023-08-30,1360
6559,1351,34399,MasterCard,11827.11,2024-03-25,593
6560,5811,36758,MasterCard,1312.55,2023-10-20,1754
6561,5244,12841,Visa,13051.44,2022-03-24,514
6562,9300,11231,MasterCard,12509.02,2022-12-31,1202
6563,9213,33748,Visa,10604.06,2020-09-15,396
6564,5892,35981,MasterCard,15914.9,2022-11-06,371
6565,6054,8582,MasterCard,4563.32,2020-09-12,858
6566,4342,17486,Amex,18472.92,2021-11-29,791
6567,8817,32551,MasterCard,9200.37,2023-05-06,658
6568,2366,19614,Visa,15672.21,2021-06-12,1342
6569,18096,11913,Amex,2702.79,2024-01-02,736
6570,6532,31991,Discover,13592.59,2023-03-10,1393
6571,7510,6569,Amex,18581.65,2024-03-19,384
6572,7650,18746,Amex,6651.33,2023-06-10,62
6573,16590,22413,Discover,1808.68,2024-05-17,1830
6574,11196,2151,Amex,17013.61,2021-06-15,505
6575,2291,37220,MasterCard,4347.94,2020-11-15,239
6576,19945,30229,Visa,8558.21,2023-01-22,195
6577,14898,26096,Discover,19417.59,2021-03-24,678
6578,8538,6854,Visa,2902.72,2020-07-05,1987
6579,15329,28990,MasterCard,7397.46,2023-02-13,1246
6580,13102,38524,Amex,15762.61,2023-12-05,61
6581,5233,9489,Discover,1503.33,2024-03-27,1153
6582,11423,17911,Visa,11999.64,2022-08-26,990
6583,18614,20333,MasterCard,8842.8,2023-06-15,685
6584,15947,7894,Amex,12473.64,2023-05-11,156
6585,16045,20868,Discover,9059.11,2020-07-12,1941
6586,12544,123,Amex,8417.13,2023-03-01,1402
6587,18417,9750,Visa,16736.8,2022-02-25,1646
6588,14924,6584,Visa,15704.88,2021-05-20,1805
6589,19609,32952,Discover,7131.05,2023-03-07,923
6590,17457,27358,Amex,13073.2,2020-10-14,868
6591,15957,34140,Amex,4362.18,2023-09-26,903
6592,12397,16428,Visa,7461.45,2020-10-04,1814
6593,16105,6401,Visa,14465.63,2020-07-07,1610
6594,12627,32654,Discover,14218.46,2023-08-17,999
6595,8940,13289,Visa,8956.82,2021-04-05,1461
6596,4333,7899,Amex,12509.41,2023-05-02,975
6597,1686,35563,Amex,13035.32,2021-06-10,1231
6598,11053,38278,MasterCard,15690.88,2021-03-17,388
6599,18344,17266,Discover,16546.27,2021-03-27,1504
6600,11681,31733,Discover,3620.62,2021-08-14,1815
6601,8626,26793,Amex,8698.14,2022-04-28,887
6602,11673,7325,Amex,3823.96,2022-05-29,838
6603,4097,30002,MasterCard,19587.18,2022-05-23,1364
6604,18754,12200,Amex,19039.45,2021-05-20,1893
6605,9310,1317,Visa,6642.49,2023-09-30,340
6606,9226,35444,Visa,7603.68,2021-08-12,204
6607,4893,24470,Discover,6906.92,2024-06-19,161
6608,6992,33157,Amex,8766.74,2024-01-08,1564
6609,2215,1767,Discover,16262.9,2022-07-15,392
6610,19976,39926,Visa,17546.04,2020-11-18,769
6611,4078,15396,Visa,16963.91,2021-02-03,1701
6612,699,33806,MasterCard,4061.43,2020-11-02,575
6613,12829,21894,MasterCard,9569.77,2020-09-20,534
6614,8597,35701,MasterCard,19421.56,2021-06-08,1094
6615,10402,14537,Visa,9303.08,2024-02-04,893
6616,4505,17477,Visa,2453.29,2021-07-05,405
6617,8128,13677,Visa,16321.41,2023-12-10,608
6618,4620,24780,MasterCard,5825.16,2022-10-21,1699
6619,16513,33705,Visa,12381.0,2021-11-07,1615
6620,12366,26613,Amex,18360.38,2021-04-27,1541
6621,11157,34263,Amex,4358.73,2020-12-14,828
6622,18916,22406,MasterCard,13305.28,2022-08-23,1144
6623,4344,25635,Discover,7716.74,2021-08-08,1838
6624,13688,24523,Discover,12270.34,2021-07-10,690
6625,4202,5785,Visa,6125.03,2023-07-04,1712
6626,12006,9713,Visa,19497.62,2024-01-05,902
6627,2557,4135,Discover,17618.01,2020-07-21,1241
6628,18856,27725,Discover,16278.08,2022-07-04,56
6629,15835,119,Discover,2079.15,2023-11-16,366
6630,3918,25614,Discover,17682.26,2021-04-26,1723
6631,3238,28679,MasterCard,13979.68,2022-08-03,1528
6632,6001,11365,MasterCard,8731.88,2023-06-15,1768
6633,9520,12294,Visa,8289.68,2021-02-13,1791
6634,12628,35258,MasterCard,2358.47,2022-09-05,1949
6635,8785,34880,Discover,2548.48,2023-11-12,455
6636,8553,15507,MasterCard,15155.6,2021-12-01,104
6637,16488,493,Visa,13581.58,2023-05-19,77
6638,13990,9129,Discover,13986.04,2023-04-16,230
6639,12564,32417,Amex,13418.53,2021-06-28,1938
6640,10804,2147,Visa,3353.68,2023-09-18,1282
6641,6516,18052,Visa,18076.55,2023-04-01,1288
6642,3367,659,Visa,9055.1,2024-01-17,331
6643,12483,15647,MasterCard,12001.87,2024-01-28,1206
6644,18545,750,Visa,18599.9,2023-05-12,893
6645,14992,26653,Visa,17959.95,2020-09-08,1792
6646,2913,14988,MasterCard,17339.73,2020-10-09,1574
6647,418,4855,MasterCard,13772.52,2021-09-05,688
6648,12353,18690,MasterCard,13063.56,2023-07-18,27
6649,15106,35237,Amex,12622.62,2021-01-11,1300
6650,4312,22572,MasterCard,7701.12,2023-05-02,1676
6651,6505,38891,MasterCard,12086.4,2021-01-27,299
6652,10959,38291,Discover,19089.92,2023-05-11,957
6653,13414,23331,Discover,9012.81,2020-11-06,799
6654,14785,5819,Visa,17615.98,2023-10-05,1115
6655,13848,25897,MasterCard,11949.99,2022-06-05,480
6656,5903,15932,Visa,11726.57,2021-05-06,573
6657,7370,18964,Amex,8569.45,2020-11-01,458
6658,13714,31517,Visa,13761.26,2022-06-15,1475
6659,7490,2483,MasterCard,4160.77,2023-11-08,365
6660,8071,20413,MasterCard,13238.2,2021-04-27,859
6661,9247,36076,MasterCard,16432.89,2020-09-01,1699
6662,13240,5749,MasterCard,11737.38,2021-02-28,351
6663,3149,32939,Amex,14241.71,2024-04-06,1679
6664,4898,5902,MasterCard,14756.71,2020-12-20,1424
6665,14956,39742,MasterCard,15846.28,2023-03-23,253
6666,16191,10455,Amex,19113.5,2021-02-27,781
6667,9396,38445,MasterCard,17761.8,2024-01-30,1905
6668,730,689,Discover,9980.65,2022-09-18,803
6669,4992,26260,Amex,5239.81,2021-08-27,1012
6670,18459,20245,MasterCard,3611.73,2020-11-17,459
6671,19221,34191,Visa,13749.91,2024-05-16,1723
6672,414,11427,MasterCard,12132.53,2021-08-02,917
6673,2718,7383,MasterCard,1032.86,2021-09-07,499
6674,13193,28363,Discover,10402.42,2020-12-17,950
6675,17336,17660,Discover,12540.5,2021-06-15,1995
6676,1768,19107,Amex,2587.69,2021-05-30,1950
6677,1094,4756,Discover,7693.75,2020-09-24,508
6678,257,8366,MasterCard,9775.61,2022-01-31,1328
6679,13089,25159,MasterCard,15324.23,2022-12-04,501
6680,1469,19747,Discover,8802.66,2022-07-05,803
6681,19075,3893,MasterCard,15167.7,2023-09-29,598
6682,19281,36978,Discover,2493.58,2022-03-21,166
6683,11103,3718,MasterCard,2320.42,2023-10-30,1439
6684,1178,23718,Amex,13259.03,2023-03-01,462
6685,12426,12769,Visa,13191.2,2021-08-22,920
6686,1494,27106,Amex,12247.4,2023-01-29,114
6687,5669,6591,Amex,11813.41,2022-11-29,1457
6688,16640,23965,MasterCard,9850.01,2021-10-18,992
6689,18595,37417,Amex,7333.84,2022-08-11,1380
6690,18889,21622,Visa,2708.63,2024-05-10,1952
6691,19364,12160,Amex,3967.42,2023-01-04,1719
6692,15026,517,Amex,17731.01,2022-10-11,207
6693,17233,13545,Visa,4664.24,2021-08-18,1792
6694,7422,29467,MasterCard,5159.87,2023-09-04,1259
6695,1431,6346,MasterCard,14978.08,2021-01-27,1466
6696,6212,21972,MasterCard,12145.04,2023-02-15,1379
6697,4549,19318,MasterCard,19962.22,2021-12-12,515
6698,612,39625,MasterCard,13124.35,2023-08-05,1232
6699,8746,35755,Amex,9419.24,2020-07-28,709
6700,11264,8441,Visa,6201.56,2022-09-12,1877
6701,5668,25790,Amex,12265.43,2024-03-06,1149
6702,209,4556,Visa,4480.41,2022-01-17,138
6703,18701,432,Visa,10936.95,2023-11-10,339
6704,8705,15867,Discover,2074.7,2023-09-07,537
6705,4686,25863,Amex,15784.72,2021-07-22,68
6706,4330,22630,Visa,18023.84,2020-12-31,1597
6707,7613,30340,Visa,7519.17,2020-09-15,1565
6708,4434,33999,Visa,14420.03,2024-03-31,383
6709,3719,13486,Visa,7582.68,2022-02-16,19
6710,15716,39083,Visa,13057.55,2022-06-24,683
6711,14414,18913,Amex,17083.17,2022-04-26,1474
6712,16744,1249,MasterCard,12537.16,2022-03-29,74
6713,4953,31100,Discover,18753.56,2022-01-13,573
6714,10839,21588,Visa,1225.97,2024-04-25,939
6715,19657,23882,MasterCard,11112.62,2022-08-10,1689
6716,6542,29839,Visa,9849.47,2023-09-21,1300
6717,11342,26088,Amex,18815.42,2023-08-12,1072
6718,6792,9831,Amex,18767.38,2022-01-02,211
6719,18561,20835,Visa,13720.38,2024-04-08,855
6720,9360,11154,Visa,12700.49,2021-03-29,1944
6721,17248,12694,Amex,4610.91,2021-04-28,651
6722,16903,15895,MasterCard,16935.46,2020-12-16,1646
6723,15307,10494,Amex,3354.68,2022-06-28,994
6724,1741,20286,Amex,7104.58,2024-06-27,695
6725,17652,22312,MasterCard,12262.9,2020-12-20,540
6726,18745,12072,Amex,19237.07,2022-09-17,1733
6727,5225,17027,MasterCard,2967.3,2024-02-01,1215
6728,10381,13955,Discover,9964.84,2022-06-19,1339
6729,12037,38718,MasterCard,13804.77,2021-11-06,901
6730,18758,17594,Amex,17571.35,2023-02-20,1587
6731,5544,10382,MasterCard,3700.16,2022-07-15,1685
6732,19795,6552,MasterCard,12918.72,2023-05-25,780
6733,14403,20866,Amex,7727.53,2021-02-03,1586
6734,3369,21243,Amex,12964.56,2024-06-27,1924
6735,10947,32127,Amex,10358.74,2023-09-23,1782
6736,18494,29438,Discover,12700.78,2022-10-23,1137
6737,17048,24987,Amex,16836.68,2022-06-13,170
6738,17231,11785,Discover,13237.45,2020-09-16,1492
6739,15333,9351,Discover,16861.26,2021-11-11,1702
6740,18862,2695,Discover,17616.66,2022-03-07,1945
6741,8318,29106,Visa,15938.92,2022-04-20,1038
6742,12227,34837,Discover,5081.55,2022-02-11,1739
6743,4839,32469,Discover,9069.72,2022-01-08,288
6744,18201,24434,Amex,3044.55,2021-05-11,1931
6745,14705,33934,Amex,4539.91,2021-05-05,189
6746,15770,6388,Amex,5912.15,2020-07-25,914
6747,5425,35836,Amex,19960.08,2023-11-02,1179
6748,1183,32902,Discover,6028.54,2024-02-05,1591
6749,8323,17208,Visa,19612.43,2021-07-10,694
6750,15026,25748,Discover,6742.46,2022-07-05,1746
6751,19078,687,MasterCard,8885.1,2022-06-26,888
6752,9423,21370,Amex,6752.54,2022-06-24,471
6753,308,34223,Visa,18450.55,2024-04-27,1099
6754,17650,32547,Visa,19925.89,2023-07-17,277
6755,18813,34095,Amex,16250.41,2024-03-21,940
6756,18838,33005,Visa,3217.11,2021-12-26,1669
6757,17072,39144,Discover,11349.23,2021-09-18,1367
6758,2330,16603,MasterCard,6862.47,2020-11-14,1449
6759,3350,15751,Amex,12044.94,2021-09-02,571
6760,16528,8857,Amex,13443.32,2023-07-25,1535
6761,17913,1582,Amex,7110.02,2021-12-17,857
6762,18183,3573,Visa,5490.91,2022-12-28,1001
6763,17715,24944,Visa,1446.74,2021-03-03,1206
6764,7377,20432,Discover,11618.53,2022-05-06,458
6765,6525,13002,Amex,12987.23,2023-05-22,918
6766,19934,26075,Discover,7681.71,2020-11-22,1875
6767,7848,35524,Amex,10726.15,2022-04-17,833
6768,13347,19172,Visa,3532.28,2024-02-04,1088
6769,17638,18787,MasterCard,19052.95,2023-07-24,839
6770,14441,17913,Amex,11605.57,2023-12-03,1284
6771,6240,10037,Visa,13007.31,2021-11-08,193
6772,10208,35355,MasterCard,12247.67,2023-11-16,1679
6773,2845,1289,Amex,13769.18,2024-05-25,616
6774,13720,18747,MasterCard,19719.96,2024-05-30,1996
6775,13325,18685,Visa,10314.8,2022-01-21,406
6776,8504,35537,Discover,9944.93,2022-11-26,1750
6777,19057,26262,Discover,11816.56,2022-01-11,1778
6778,6487,20517,Amex,2269.04,2023-07-20,943
6779,9073,34794,Discover,12496.5,2020-12-09,721
6780,4714,14917,Discover,15910.71,2024-06-05,93
6781,14174,26392,Visa,7408.81,2023-01-26,430
6782,14399,2056,Discover,5120.01,2023-05-08,654
6783,7352,22724,MasterCard,5076.74,2023-02-13,1458
6784,18206,17628,MasterCard,14545.86,2020-07-16,1428
6785,14254,5818,Amex,7748.53,2023-03-25,434
6786,2855,5100,MasterCard,18952.67,2023-07-06,1136
6787,12472,33064,Amex,8747.91,2023-12-14,1953
6788,8361,21745,Visa,16193.68,2023-10-13,375
6789,2844,13434,Amex,6796.96,2022-10-03,1083
6790,9451,7698,Visa,10778.03,2022-03-04,1067
6791,18853,708,Discover,1918.52,2022-04-16,207
6792,14817,39051,MasterCard,17200.36,2020-07-15,780
6793,7304,4711,Discover,3737.13,2021-05-30,1320
6794,16669,146,MasterCard,15193.79,2022-06-29,1142
6795,17105,35060,Discover,15818.81,2024-04-28,532
6796,15580,37054,Discover,13521.18,2021-05-16,1246
6797,865,33762,MasterCard,10966.27,2024-02-18,166
6798,10111,19656,MasterCard,19832.16,2022-06-01,643
6799,2349,25083,Visa,8011.92,2020-12-23,1180
6800,11157,5721,MasterCard,16354.17,2022-04-07,1208
6801,11907,4046,MasterCard,18250.61,2024-04-18,90
6802,12832,2167,Discover,17748.72,2021-02-14,1118
6803,10800,37604,MasterCard,2142.2,2023-11-13,13
6804,15657,31731,Amex,14082.95,2023-11-15,973
6805,15542,10214,MasterCard,5153.41,2021-04-17,1858
6806,19358,38757,Discover,4156.02,2020-12-28,805
6807,13267,23563,Discover,1735.06,2023-08-18,945
6808,848,36986,Visa,16500.27,2021-10-03,742
6809,13480,4446,Discover,5586.58,2021-04-27,1858
6810,3530,21696,Amex,19250.08,2020-07-13,1828
6811,8438,36415,Amex,10390.76,2021-08-04,1462
6812,14012,23904,Visa,7988.34,2021-01-08,1562
6813,14688,12637,Visa,17723.18,2023-10-08,1611
6814,1316,39297,MasterCard,6140.42,2021-05-10,1992
6815,16341,6030,MasterCard,18661.44,2023-09-04,876
6816,1093,11125,Amex,6519.58,2022-08-31,1960
6817,17829,27667,MasterCard,14745.18,2023-12-31,1835
6818,6015,5710,MasterCard,16916.37,2024-01-05,1174
6819,927,10565,Discover,17094.0,2021-12-04,660
6820,3028,36502,MasterCard,2049.75,2022-11-24,1032
6821,3636,35422,Discover,14814.03,2022-03-26,1053
6822,612,6277,Visa,17158.15,2023-02-06,296
6823,15556,21976,Amex,15428.4,2020-07-18,986
6824,8974,29663,Amex,9800.65,2023-02-28,926
6825,15463,17533,Amex,17858.06,2021-10-17,1745
6826,3698,34209,Discover,6655.83,2021-11-25,640
6827,4160,22533,Amex,1828.06,2021-05-29,340
6828,18289,2568,Visa,6992.53,2020-09-08,628
6829,15837,14319,MasterCard,7218.39,2022-04-29,439
6830,15131,18101,Discover,3231.35,2023-03-21,1168
6831,12015,18908,MasterCard,11616.03,2023-12-22,942
6832,8966,18936,Amex,9475.89,2021-08-02,830
6833,4401,6395,MasterCard,10246.68,2021-04-22,1771
6834,11996,33602,MasterCard,9287.88,2023-10-27,519
6835,14926,27102,Amex,9660.37,2022-06-04,976
6836,19387,5137,Amex,13955.57,2021-06-19,1069
6837,7951,16721,MasterCard,2132.87,2021-04-03,955
6838,14529,38297,Visa,8302.45,2023-03-10,1263
6839,6455,15591,Amex,13921.09,2020-09-17,952
6840,14908,18132,MasterCard,11304.51,2023-10-07,944
6841,16199,1470,Amex,19132.15,2022-06-04,155
6842,108,36328,MasterCard,14878.01,2021-03-11,1205
6843,4668,33911,Discover,18764.86,2023-08-24,1239
6844,17804,6863,Visa,1584.38,2020-08-25,88
6845,10207,30053,MasterCard,18037.93,2022-03-11,1280
6846,19253,8081,MasterCard,16765.17,2023-08-15,1535
6847,19473,681,MasterCard,4754.32,2021-02-21,1097
6848,1818,3900,Visa,12408.38,2021-04-19,931
6849,3087,3284,Discover,5199.21,2023-04-20,179
6850,16704,24222,Amex,10983.66,2023-09-03,212
6851,15190,9948,Amex,5163.9,2024-05-23,1829
6852,8928,25529,Amex,1894.0,2023-07-16,1258
6853,2218,19962,MasterCard,19335.84,2024-05-30,465
6854,13646,10253,MasterCard,5620.51,2021-01-24,1775
6855,18411,3432,Discover,12337.09,2022-06-23,1247
6856,10491,2059,Discover,12785.62,2024-05-26,631
6857,8995,28054,MasterCard,5957.75,2023-06-07,825
6858,4150,29884,Visa,16022.54,2022-04-01,1288
6859,11520,7509,Visa,18668.3,2022-11-10,1231
6860,2943,28241,Visa,12685.48,2023-12-15,607
6861,13354,34204,Amex,1666.57,2022-05-05,885
6862,6901,19629,Visa,16894.04,2022-02-18,1758
6863,18757,12279,Discover,18421.19,2023-01-18,366
6864,13798,21917,Amex,18415.66,2020-12-02,276
6865,7766,9971,MasterCard,4594.66,2022-01-11,380
6866,18253,12141,Amex,19548.63,2023-04-04,1767
6867,2324,3481,Amex,4376.15,2022-12-20,1333
6868,12355,21640,Discover,15207.44,2021-09-22,1655
6869,16370,2116,Visa,11037.04,2024-02-05,1292
6870,10236,38604,MasterCard,9517.19,2023-03-25,945
6871,8879,20472,Discover,16778.51,2020-11-17,1809
6872,11065,17067,Amex,14541.72,2023-05-11,1088
6873,11930,15309,Amex,15197.0,2023-08-06,810
6874,16635,32185,MasterCard,12190.05,2022-04-15,1374
6875,9117,18097,Discover,14842.2,2022-01-28,925
6876,9342,15579,Visa,19039.72,2021-11-06,1939
6877,6241,4141,Amex,15528.64,2023-04-21,494
6878,10361,37092,MasterCard,7127.98,2022-02-16,1547
6879,1992,14364,Discover,11473.03,2021-01-03,1122
6880,3893,20089,Amex,6936.13,2021-12-11,1970
6881,15235,9743,Visa,9987.6,2022-10-05,1095
6882,912,12252,Amex,15791.42,2021-10-02,364
6883,5208,25653,Visa,14508.05,2021-07-13,570
6884,3679,5367,Visa,2055.1,2024-05-30,1826
6885,4031,16169,Visa,16674.01,2022-01-01,763
6886,6286,14409,Discover,16486.5,2024-01-12,276
6887,2532,11967,Amex,3231.17,2023-09-28,50
6888,19829,20004,Visa,19288.29,2024-02-15,1382
6889,5588,34735,Amex,13788.13,2020-09-26,728
6890,3332,8679,MasterCard,5087.16,2021-05-16,906
6891,7085,31944,Amex,18192.15,2023-08-18,928
6892,15497,8915,Visa,7469.43,2023-12-10,564
6893,2300,36923,MasterCard,19434.46,2020-10-04,783
6894,12553,23374,MasterCard,11195.77,2023-08-15,485
6895,4142,10238,Discover,19776.64,2023-05-12,1108
6896,15337,35408,Discover,7147.34,2021-11-26,1923
6897,11951,24874,Visa,13707.85,2020-10-20,1829
6898,12724,34879,Amex,2725.2,2024-03-05,1662
6899,5196,18010,Amex,10330.96,2022-01-23,1832
6900,18175,10182,Discover,1000.04,2020-11-27,584
6901,6256,25115,Visa,2346.68,2021-02-10,1320
6902,17670,20932,Visa,15432.24,2023-03-26,236
6903,16810,18476,Visa,17032.78,2022-07-05,56
6904,13156,37551,MasterCard,13180.98,2024-01-05,1943
6905,18573,15736,Amex,8856.01,2023-03-10,360
6906,1633,7790,Visa,11153.09,2024-04-08,1931
6907,17303,34525,MasterCard,4531.5,2023-10-07,110
6908,6064,33123,MasterCard,4117.34,2021-01-28,192
6909,7026,39579,Visa,9072.52,2023-10-21,904
6910,8512,35119,Visa,15571.36,2023-04-09,1117
6911,10542,26759,Discover,3294.44,2023-12-27,862
6912,3205,12355,Visa,2171.75,2020-08-18,568
6913,17056,22758,MasterCard,14652.23,2022-02-16,1084
6914,1726,37293,Amex,10457.16,2023-03-19,650
6915,6606,4372,MasterCard,9110.42,2020-12-23,39
6916,9958,27138,MasterCard,12043.09,2021-03-24,1564
6917,17716,4321,Amex,8271.06,2023-03-12,1073
6918,19099,8086,MasterCard,19690.8,2023-10-24,1444
6919,19051,22751,Discover,6549.1,2022-09-03,637
6920,1205,6948,Amex,14639.2,2021-06-22,1037
6921,6575,11387,Discover,16605.86,2024-04-10,36
6922,16277,34326,Discover,17035.71,2021-05-20,101
6923,10097,37110,Visa,11160.96,2022-05-31,1818
6924,6828,5092,Visa,2282.42,2020-11-24,1110
6925,497,38147,Amex,11365.58,2022-09-02,1540
6926,1842,30080,Discover,13120.94,2020-12-21,1247
6927,15061,28514,Discover,18863.73,2020-08-14,1362
6928,15745,26473,Amex,11092.5,2023-12-19,1984
6929,12190,19609,MasterCard,4374.21,2024-01-20,166
6930,4179,1223,Amex,2618.35,2022-06-27,383
6931,8585,31896,Visa,10538.43,2021-01-12,1880
6932,10454,28144,Amex,12132.18,2023-06-20,1919
6933,6841,27223,Visa,5864.05,2022-09-09,1400
6934,8566,35402,MasterCard,7949.83,2022-01-11,1495
6935,17179,25236,MasterCard,5862.12,2022-09-06,790
6936,8788,14765,Discover,6895.79,2024-02-25,1666
6937,9383,29908,Amex,1587.68,2023-11-09,31
6938,2202,1111,Discover,1532.61,2021-07-10,1399
6939,14020,5842,MasterCard,10569.81,2023-08-30,11
6940,3549,11213,Amex,13517.91,2023-11-13,1326
6941,4601,33139,Amex,11330.72,2020-10-06,96
6942,17289,5887,Discover,6804.36,2021-01-25,1214
6943,14001,8720,Visa,4089.77,2022-04-27,453
6944,16865,13,Visa,12184.07,2021-10-13,192
6945,2321,36231,Visa,10873.82,2021-05-08,486
6946,16051,13559,Amex,4470.62,2024-05-19,1290
6947,7557,10663,Amex,7805.69,2022-05-29,1448
6948,12352,32495,Amex,9586.26,2023-12-06,1152
6949,14131,14195,Discover,15268.19,2022-07-09,238
6950,2075,24731,Amex,19984.23,2024-05-16,1944
6951,12320,6771,Visa,4267.99,2023-07-12,1379
6952,18058,35243,MasterCard,12649.14,2024-02-17,1964
6953,12926,30768,Amex,15343.47,2023-07-08,1136
6954,19160,18097,Visa,10487.88,2022-05-15,1852
6955,4669,24300,Amex,4911.97,2020-07-28,1470
6956,12627,2627,Visa,13429.67,2020-09-24,1367
6957,5671,7886,Visa,2658.69,2021-01-13,1169
6958,18598,30019,Visa,9181.95,2022-05-24,1089
6959,1112,22673,MasterCard,3368.3,2023-02-03,1271
6960,3767,7416,Visa,12709.55,2021-12-18,735
6961,5180,19781,Discover,3171.7,2021-05-30,991
6962,183,32888,MasterCard,9945.8,2023-12-20,1514
6963,8214,38221,Discover,8981.45,2022-07-24,825
6964,11399,5991,Discover,5662.65,2022-11-26,1463
6965,10265,22542,Amex,4049.56,2020-11-07,106
6966,15112,16710,Amex,17205.13,2023-11-15,181
6967,2587,13110,Visa,14525.37,2022-04-07,184
